person_id,full_name,first_name,last_name,title,standardized_title,seniority_level,department,company_name,company_domain,company_id,work_email,email_status,email_confidence_score,mail_provider,direct_phone,phone_extension,sources,created_at
per_6b8c5d62-5240-c27d-1085-effbc369214c,Jorge López,Jorge,López,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,SOLUCIONES DEL BAJIO S.A. DE C.V.,solucionesdelbajio.mx,mx_1e8e8f13-1c04-59b5-8635-9c7e8e99cefd,jlópez@solucionesdelbajio.mx,VERIFIED,85,CUSTOM_SMTP,+527987309345,,DENUE,2026-09-06T14:49:28.011512+00:00
per_6e011031-c8ef-87d1-11b2-9f9012187757,Mariana García,Mariana,García,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,AUTOMOTRIZ ESTRATEGICA 89 S. DE R.L. DE C.V.,automotrizestrateg.com.mx,mx_c9876713-b087-2e8e-c95e-eb5ed19f47e0,mgarcía@automotrizestrateg.com.mx,VERIFIED,85,CUSTOM_SMTP,+523365807224,,DENUE,2026-09-06T14:49:28.011512+00:00
per_63d4bcde-1b9c-4ae2-93da-d562e41bd1ca,Andrea Alarcón,Andrea,Alarcón,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,ENERGIA INTERNACIONAL S.C.,energiainternacion.com.mx,mx_02e69c54-39df-1284-dcc7-d2f31940e1ae,aalarcón@energiainternacion.com.mx,VERIFIED,85,CUSTOM_SMTP,+527217240705,,DENUE,2026-09-06T14:49:28.011512+00:00
per_4d6a3291-a6fb-f6d8-d83c-3b9530cfdf82,Andrea Dominguez,Andrea,Dominguez,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,DISTRIBUIDORA MODERNA S.A.S.,distribuidoramoder.com.mx,mx_7234419f-3605-c88e-3ea4-ef456f877d9c,adominguez@distribuidoramoder.com.mx,VERIFIED,85,CUSTOM_SMTP,+529315036494,,DENUE,2026-09-06T14:49:28.011512+00:00
per_cdf81640-7411-8d6f-7129-ac2a626b64b1,Patricia García,Patricia,García,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,DISTRIBUIDORA NACIONAL S.C.,distribuidoranacio.com.mx,mx_a3865c99-f20a-6250-27c2-6144a96bf058,pgarcía@distribuidoranacio.com.mx,VERIFIED,85,CUSTOM_SMTP,+528195564631,,DENUE,2026-09-06T14:49:28.020961+00:00
per_2c52d934-4574-d945-b1d0-d227ba413c1d,Claudia Valenzuela,Claudia,Valenzuela,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,TRANSPORTES ESTRATEGICA S. DE R.L. DE C.V.,transportesestrate.com.mx,mx_ea1d158b-1643-f954-8d85-5a4da882e1ee,cvalenzuela@transportesestrate.com.mx,VERIFIED,85,CUSTOM_SMTP,+523367720239,,DENUE,2026-09-06T14:49:28.020961+00:00
per_1acf4586-541f-c673-3ccc-04c52795e78e,Eduardo Martínez,Eduardo,Martínez,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,DESARROLLOS DE LAS AMERICAS S. DE R.L. DE C.V.,desarrollosdelasam.com.mx,mx_d95e7cc3-1c5d-c0d0-5741-e4dd693c94c6,emartínez@desarrollosdelasam.com.mx,VERIFIED,85,CUSTOM_SMTP,+527834785004,,DENUE,2026-09-06T14:49:28.020961+00:00
per_2a7effba-a648-cc26-ac8e-5a5553cedbdf,Adriana Morales,Adriana,Morales,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,COMERCIALIZADORA NACIONAL S.A. DE C.V.,comercializadorana.com.mx,mx_cf9e69b8-a2f4-4304-fae5-a855ac2e9d23,amorales@comercializadorana.com.mx,VERIFIED,85,CUSTOM_SMTP,+527692039401,,DENUE,2026-09-06T14:49:28.020961+00:00
per_4bb33a84-39b2-fe7c-cc57-b610c8d0c497,Daniel Castro,Daniel,Castro,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,COMERCIALIZADORA NACIONAL 88 S.A.P.I. DE C.V.,comercializadorana.mx,mx_f561cd5c-00fb-c6fa-4bf0-4ecbbf9afb8f,dcastro@comercializadorana.mx,VERIFIED,85,CUSTOM_SMTP,+528280200865,,DENUE,2026-09-06T14:49:28.020961+00:00
per_47b9621a-4488-d8b5-e20c-348519993ce0,Roberto Alarcón,Roberto,Alarcón,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,CONSULTORES MODERNA S. DE R.L. DE C.V.,consultoresmoderna.mx,mx_d7be2094-57df-4f0d-a72e-e751dd67aa61,ralarcón@consultoresmoderna.mx,VERIFIED,85,CUSTOM_SMTP,+524977819934,,DENUE,2026-09-06T14:49:28.020961+00:00
per_9f91a18f-fb9b-b728-8187-efed9ce67c98,Patricia Vega,Patricia,Vega,Socio Fundador,Founder,FOUNDER,EXECUTIVE,CONSULTORES AVANZADA S.A.B. DE C.V.,consultoresavanzad.mx,mx_2572ee53-caef-e9e5-6190-72c1f385e4f7,pvega@consultoresavanzad.mx,VERIFIED,85,CUSTOM_SMTP,+527691692255,,DENUE,2026-09-06T14:49:28.020961+00:00
per_3865df9d-0b02-4a7f-e688-e2343c8a1591,Sofia Garza,Sofia,Garza,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,CORPORATIVO INTEGRAL S.A. DE C.V.,corporativointegra.com,mx_48a3a125-fba4-91c1-bdc2-b1a168d38bf3,sgarza@corporativointegra.com,VERIFIED,85,CUSTOM_SMTP,+528943612360,,DENUE,2026-09-06T14:49:28.020961+00:00
per_9e944c56-08e9-b12a-1ca0-3895590fe6d5,Roberto Hernández,Roberto,Hernández,Socio Fundador,Founder,FOUNDER,EXECUTIVE,DISTRIBUIDORA CENTRAL 43 S.A. DE C.V.,distribuidoracentr.com.mx,mx_56a214ef-614e-fefa-9580-45a77c1954a0,rhernández@distribuidoracentr.com.mx,VERIFIED,85,CUSTOM_SMTP,+527743467336,,DENUE,2026-09-06T14:49:28.020961+00:00
per_84e21624-4e88-1e3d-3c8c-1bed259966aa,Guillermo Hernández,Guillermo,Hernández,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,METALURGICA MEXICANA S. DE R.L. DE C.V.,metalurgicamexican.mx,mx_b6a27926-66e1-44f5-9633-32a35f5473dd,ghernández@metalurgicamexican.mx,VERIFIED,85,CUSTOM_SMTP,+527071968095,,DENUE,2026-09-06T14:49:28.020961+00:00
per_95c7a7ba-3ef8-f3f8-852d-abe196f56faa,Guillermo García,Guillermo,García,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,TRANSPORTES DEL BAJIO S.A. DE C.V.,transportesdelbaji.com.mx,mx_5c39e2dd-6fb9-c45b-74eb-c120b5e290eb,ggarcía@transportesdelbaji.com.mx,VERIFIED,85,CUSTOM_SMTP,+529316441487,,DENUE,2026-09-06T14:49:28.020961+00:00
per_666246f0-d06b-5879-38bb-f19587a20ae1,Fernando Villaseñor,Fernando,Villaseñor,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,INDUSTRIAS INTERNACIONAL S.A.S.,industriasinternac.com.mx,mx_1d409211-4f3c-87a9-4077-bdfb92710788,fvillaseñor@industriasinternac.com.mx,VERIFIED,85,CUSTOM_SMTP,+527325587274,,DENUE,2026-09-06T14:49:28.020961+00:00
per_f321ad41-3abe-10e7-5862-220a7f6e439e,Mariana Ruiz,Mariana,Ruiz,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,CONSULTORES INTERNACIONAL S.A.P.I. DE C.V.,consultoresinterna.com,mx_5fa31790-96ae-7d93-4e32-8a4e05c57623,mruiz@consultoresinterna.com,VERIFIED,85,CUSTOM_SMTP,+528787194786,,DENUE,2026-09-06T14:49:28.020961+00:00
per_bab14c6d-dca8-2829-979b-bc39344ef708,Rodrigo Valenzuela,Rodrigo,Valenzuela,Socio Fundador,Founder,FOUNDER,EXECUTIVE,PLASTICOS CENTRAL S.A. DE C.V.,plasticoscentral21.mx,mx_10f095c2-2f8b-883f-9d1d-06d236aa752e,rvalenzuela@plasticoscentral21.mx,VERIFIED,85,CUSTOM_SMTP,+529651903580,,DENUE,2026-09-06T14:49:28.020961+00:00
per_1cfbd1db-f5cd-1bb5-07c5-ab9d08da9e17,Luis Vega,Luis,Vega,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,DISTRIBUIDORA GLOBAL 71 S.C.,distribuidoragloba.com.mx,mx_9acaacae-b82f-9a09-5982-9e54d17a4fac,lvega@distribuidoragloba.com.mx,VERIFIED,85,CUSTOM_SMTP,+528568417370,,DENUE,2026-09-06T14:49:28.020961+00:00
per_b20a6ff1-76e1-d631-3f61-741020a5e982,Gabriel Alarcón,Gabriel,Alarcón,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,DISTRIBUIDORA GLOBAL 71 S.C.,distribuidoragloba.com.mx,mx_9acaacae-b82f-9a09-5982-9e54d17a4fac,galarcón@distribuidoragloba.com.mx,VERIFIED,85,CUSTOM_SMTP,+529257855612,,DENUE,2026-09-06T14:49:28.020961+00:00
per_ebcb37d9-888c-953b-f2d8-da224e5b748f,Mariana Garza,Mariana,Garza,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,TRANSFORMADORA MEXICANA S.C.,transformadoramexi.com.mx,mx_470dcfd0-d9ed-1f4d-c8ed-9ff201fbb473,mgarza@transformadoramexi.com.mx,VERIFIED,85,CUSTOM_SMTP,+529320369789,,DENUE,2026-09-06T14:49:28.020961+00:00
per_15cc487a-6c78-9dac-2332-cc4391757364,Claudia Benítez,Claudia,Benítez,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,SOLUCIONES AVANZADA S.A. DE C.V.,solucionesavanzada.com.mx,mx_d4cb89d6-f8e0-b97b-0362-14306ac6cef7,cbenítez@solucionesavanzada.com.mx,VERIFIED,85,CUSTOM_SMTP,+528972890338,,DENUE,2026-09-06T14:49:28.020961+00:00
per_9c844b2e-7e2c-297d-7da6-3b6bdbc355a2,Carlos Hernández,Carlos,Hernández,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,CORPORATIVO CENTRAL S. DE R.L. DE C.V.,corporativocentral.mx,mx_f618f6f4-463e-bfc4-fc7e-01736deff5f5,chernández@corporativocentral.mx,VERIFIED,85,CUSTOM_SMTP,+524589592390,,DENUE,2026-09-06T14:49:28.020961+00:00
per_ac36326c-6164-eede-9b92-400d608ea050,Patricia Dominguez,Patricia,Dominguez,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,QUIMICA INTERNACIONAL S.A.B. DE C.V.,quimicainternacion.com.mx,mx_e90c97ff-4a8e-150a-6b00-e848dc9a29aa,pdominguez@quimicainternacion.com.mx,VERIFIED,85,CUSTOM_SMTP,+528137924932,,DENUE,2026-09-06T14:49:28.020961+00:00
per_a603e1ca-2103-e494-8257-0d336978cc3c,Miguel Morales,Miguel,Morales,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,QUIMICA INTERNACIONAL S.A. DE C.V.,quimicainternacion.mx,mx_ed3db17d-1acd-480a-a804-90722154ea43,mmorales@quimicainternacion.mx,VERIFIED,85,CUSTOM_SMTP,+528169305091,,DENUE,2026-09-06T14:49:28.020961+00:00
per_1e6a8744-ee2a-d5b2-a14f-9cb0699ef5c6,Claudia Navarro,Claudia,Navarro,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,TRANSPORTES CENTRAL S.A.S.,transportescentral.com,mx_60264474-e356-8b54-80a4-98fe987e4edd,cnavarro@transportescentral.com,VERIFIED,85,CUSTOM_SMTP,+528461388113,,DENUE,2026-09-06T14:49:28.020961+00:00
per_fcbcc41e-0112-97d0-49d7-1552fc3eb19f,Guillermo Hernández,Guillermo,Hernández,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,MANUFACTURA CENTRAL S. DE R.L. DE C.V.,manufacturacentral.mx,mx_298dfc78-38a7-cc41-fd85-d22f13490c1b,ghernández@manufacturacentral.mx,VERIFIED,85,CUSTOM_SMTP,+527581167855,,DENUE,2026-09-06T14:49:28.020961+00:00
per_462ecffb-e2ed-2566-9af4-458216cbdff4,Alejandro Alarcón,Alejandro,Alarcón,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,TRANSPORTES DE OCCIDENTE S. DE R.L. DE C.V.,transportesdeoccid.com.mx,mx_52978909-a801-7277-f017-c6439cfd60a6,aalarcón@transportesdeoccid.com.mx,VERIFIED,85,CUSTOM_SMTP,+528631722488,,DENUE,2026-09-06T14:49:28.020961+00:00
per_698a72fb-7193-84df-2916-09de19863ff2,Patricia Morales,Patricia,Morales,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,QUIMICA CENTRAL S.A.P.I. DE C.V.,quimicacentral93.mx,mx_aa882a8f-a64a-b6cb-b292-78e94b8d779b,pmorales@quimicacentral93.mx,VERIFIED,85,CUSTOM_SMTP,+527656926236,,DENUE,2026-09-06T14:49:28.020961+00:00
per_8868df6e-3bb9-fd3a-2887-24c7b7b8c169,Eduardo López,Eduardo,López,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,SERVICIOS INTEGRALES DE OCCIDENTE 23 S.A.S.,serviciosintegrale.mx,mx_bac04b41-8282-119b-4553-2b8a8c4e5083,elópez@serviciosintegrale.mx,VERIFIED,85,CUSTOM_SMTP,+525725903578,,DENUE,2026-09-06T14:49:28.020961+00:00
per_694050b1-2382-0f63-8831-b4d08837c6b1,Hector Valenzuela,Hector,Valenzuela,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,SERVICIOS INTEGRALES NACIONAL S.A.P.I. DE C.V.,serviciosintegrale.com.mx,mx_8742203f-ccf1-e7aa-7c2a-3e37a843ea61,hvalenzuela@serviciosintegrale.com.mx,VERIFIED,85,CUSTOM_SMTP,+527543480509,,DENUE,2026-09-06T14:49:28.020961+00:00
per_473522d8-a58d-9d58-d7ff-362472a040c1,Rodrigo Garza,Rodrigo,Garza,Socio Fundador,Founder,FOUNDER,EXECUTIVE,SERVICIOS INTEGRALES GLOBAL S. DE R.L. DE C.V.,serviciosintegrale.com,mx_6fd005a5-cf36-ecc0-e30d-803ad499e7ff,rgarza@serviciosintegrale.com,VERIFIED,85,CUSTOM_SMTP,+525936406857,,DENUE,2026-09-06T14:49:28.020961+00:00
per_2ed5caa4-a387-29fc-ed52-c29794219181,Luis Morales,Luis,Morales,Socio Fundador,Founder,FOUNDER,EXECUTIVE,QUIMICA ESTRATEGICA S.C.,quimicaestrategica.mx,mx_4f0c4c79-9abf-12c8-fa75-130d91489b94,lmorales@quimicaestrategica.mx,VERIFIED,85,CUSTOM_SMTP,+524742298635,,DENUE,2026-09-06T14:49:28.020961+00:00
per_63951483-8287-00b6-6545-360caef77f18,Eduardo González,Eduardo,González,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,EMPAQUES DEL PACIFICO S.A. DE C.V.,empaquesdelpacific.com.mx,mx_e5352813-4753-b5e3-22b9-bf3d7a1c052a,egonzález@empaquesdelpacific.com.mx,VERIFIED,85,CUSTOM_SMTP,+527199321446,,DENUE,2026-09-06T14:49:28.020961+00:00
per_abee2741-79cc-e33d-71f6-4466c1f18818,Mariana Martínez,Mariana,Martínez,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,ENERGIA DE LAS AMERICAS S.C.,energiadelasameric.com.mx,mx_3f412ce3-bb18-d405-29f1-2e667ef11ee5,mmartínez@energiadelasameric.com.mx,VERIFIED,85,CUSTOM_SMTP,+524640740836,,DENUE,2026-09-06T14:49:28.020961+00:00
per_69c47a6a-d9ca-d645-554e-3a9a692bad31,Gabriel García,Gabriel,García,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,QUIMICA INDUSTRIAL S.C.,quimicaindustrial7.mx,mx_919e9ccf-5e20-2f23-c41b-b5d052d6c0aa,ggarcía@quimicaindustrial7.mx,VERIFIED,85,CUSTOM_SMTP,+523397496720,,DENUE,2026-09-06T14:49:28.020961+00:00
per_fcf703fe-38b9-a935-c694-2c82ad4a8935,Javier López,Javier,López,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,DISTRIBUIDORA GLOBAL S.A.S.,distribuidoragloba.mx,mx_aba59793-cb45-ac2a-cc31-0471a83d2f7d,jlópez@distribuidoragloba.mx,VERIFIED,85,CUSTOM_SMTP,+524257893488,,DENUE,2026-09-06T14:49:28.020961+00:00
per_ac3d3f2c-7a7e-df57-8ac3-0357921cb9d0,Guillermo Treviño,Guillermo,Treviño,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,PLASTICOS MODERNA S.C.,plasticosmoderna58.mx,mx_244b6438-6c97-5d0a-0d28-82b4a27abdef,gtreviño@plasticosmoderna58.mx,VERIFIED,85,CUSTOM_SMTP,+526354316544,,DENUE,2026-09-06T14:49:28.020961+00:00
per_c4df6d07-e1e6-146f-2909-e3c61f496844,David Morales,David,Morales,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,TECNOLOGIA CENTRAL 86 S. DE R.L. DE C.V.,tecnologiacentral.com,mx_db3f4a7f-8430-5aa1-181f-9194c9a687ec,dmorales@tecnologiacentral.com,VERIFIED,85,CUSTOM_SMTP,+527164047208,,DENUE,2026-09-06T14:49:28.020961+00:00
per_45f1ab48-eec1-181e-8c35-da4703c9cf4d,Daniel González,Daniel,González,Socio Fundador,Founder,FOUNDER,EXECUTIVE,INDUSTRIAS INTERNACIONAL S.C.,industriasinternac.com,mx_18433d41-82b3-fa4e-8c71-dccf29398e2e,dgonzález@industriasinternac.com,VERIFIED,85,CUSTOM_SMTP,+524566194181,,DENUE,2026-09-06T14:49:28.020961+00:00
per_3e6e08e0-419d-eb27-51c3-8e86578370a5,Adriana Alarcón,Adriana,Alarcón,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,QUIMICA DEL PACIFICO S.C.,quimicadelpacifico.com.mx,mx_c2618ff7-a743-ee2c-f6a0-6e6186b5cc14,aalarcón@quimicadelpacifico.com.mx,VERIFIED,85,CUSTOM_SMTP,+527310106860,,DENUE,2026-09-06T14:49:28.020961+00:00
per_ab81e689-d00b-6988-eef5-50c03797b562,Carlos Dominguez,Carlos,Dominguez,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,PROVEEDORA DEL NORTE S.C.,proveedoradelnorte.com.mx,mx_98a2ab8d-f05c-77f6-3eb1-a62a23882b39,cdominguez@proveedoradelnorte.com.mx,VERIFIED,85,CUSTOM_SMTP,+527610276812,,DENUE,2026-09-06T14:49:28.020961+00:00
per_d21360fb-596c-07e4-3c84-e6f8f420378c,Sofia Garza,Sofia,Garza,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,DESARROLLOS DE LAS AMERICAS S. DE R.L. DE C.V.,desarrollosdelasam.com,mx_7c81a179-36e3-19ee-676e-272aac54bc38,sgarza@desarrollosdelasam.com,VERIFIED,85,CUSTOM_SMTP,+529144090354,,DENUE,2026-09-06T14:49:28.020961+00:00
per_c542e37e-3928-3258-00a2-545e878bba43,Guillermo Treviño,Guillermo,Treviño,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,TRANSFORMADORA INTEGRAL 99 S.A. DE C.V.,transformadorainte.com.mx,mx_36dc592f-f31e-d5a0-9ca2-7d98a1858459,gtreviño@transformadorainte.com.mx,VERIFIED,85,CUSTOM_SMTP,+524425035182,,DENUE,2026-09-06T14:49:28.020961+00:00
per_e94a3b2c-ed29-ba6f-b551-90bb0758a890,Mariana Ruiz,Mariana,Ruiz,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,PLASTICOS MODERNA S.C.,plasticosmoderna.com.mx,mx_effc9e97-fc0b-cee2-ae2a-1b61f7b346f8,mruiz@plasticosmoderna.com.mx,VERIFIED,85,CUSTOM_SMTP,+529391274241,,DENUE,2026-09-06T14:49:28.020961+00:00
per_cc206bd1-348b-57b9-1d04-fc5de65f2a5f,Luis López,Luis,López,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,DISTRIBUIDORA DEL BAJIO S.C.,distribuidoradelba.com.mx,mx_91a5568b-08cf-1f25-8dc4-69743fe38b99,llópez@distribuidoradelba.com.mx,VERIFIED,85,CUSTOM_SMTP,+527599993709,,DENUE,2026-09-06T14:49:28.020961+00:00
per_420c3717-7f03-abad-bda1-135ebdb63b32,Hector Valenzuela,Hector,Valenzuela,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,AUTOMOTRIZ DE LAS AMERICAS S.A. DE C.V.,automotrizdelasame.mx,mx_5724208e-978f-f12f-1530-3dccee5aa75f,hvalenzuela@automotrizdelasame.mx,VERIFIED,85,CUSTOM_SMTP,+528567817454,,DENUE,2026-09-06T14:49:28.020961+00:00
per_4424ab80-dc0a-1a40-57b0-83627a790073,Miguel Vega,Miguel,Vega,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,CONSTRUCCIONES INDUSTRIAL S.A. DE C.V.,construccionesindu.com.mx,mx_2199cb45-a74f-a2c7-59b5-8cc202961b92,mvega@construccionesindu.com.mx,VERIFIED,85,CUSTOM_SMTP,+525056654671,,DENUE,2026-09-06T14:49:28.020961+00:00
per_dbf739b1-8d63-79b8-dd55-b873dafa542c,Guillermo Salinas,Guillermo,Salinas,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,PLASTICOS DEL NORTE 56 S.A.S.,plasticosdelnorte3.com,mx_1295e8c4-076a-8349-cb4f-8e81e293deca,gsalinas@plasticosdelnorte3.com,VERIFIED,85,CUSTOM_SMTP,+526597333545,,DENUE,2026-09-06T14:49:28.020961+00:00
per_380c45a9-0cd1-9835-d2a4-884bca71d448,Patricia Garza,Patricia,Garza,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,ALIMENTOS Y BEBIDAS DE LAS AMERICAS S.A.S.,alimentosybebidasd.mx,mx_11437485-a348-7423-f576-409c0274fade,pgarza@alimentosybebidasd.mx,VERIFIED,85,CUSTOM_SMTP,+526444680334,,DENUE,2026-09-06T14:49:28.020961+00:00
per_73d918b5-4b6e-ed7b-b538-e60efe2ef70c,Patricia Castro,Patricia,Castro,Socio Fundador,Founder,FOUNDER,EXECUTIVE,ALIMENTOS Y BEBIDAS DE LAS AMERICAS S.A.S.,alimentosybebidasd.mx,mx_11437485-a348-7423-f576-409c0274fade,pcastro@alimentosybebidasd.mx,VERIFIED,85,CUSTOM_SMTP,+526638629137,,DENUE,2026-09-06T14:49:28.020961+00:00
per_215e9f89-82b8-1507-ac3a-6555709fe621,Patricia Castro,Patricia,Castro,Socio Fundador,Founder,FOUNDER,EXECUTIVE,ALIMENTOS Y BEBIDAS INTERNACIONAL S.A. DE C.V.,alimentosybebidasi.com.mx,mx_8de94b4f-ffeb-1957-03d9-b751bd2ad7a3,pcastro@alimentosybebidasi.com.mx,VERIFIED,85,CUSTOM_SMTP,+526314549469,,DENUE,2026-09-06T14:49:28.020961+00:00
per_cd911586-7a0c-0e75-82f1-9525300eee0e,Alejandro Salinas,Alejandro,Salinas,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,CONSTRUCCIONES INDUSTRIAL S.A.P.I. DE C.V.,construccionesindu.mx,mx_42cbf610-ba74-86e7-6de1-c594168885d4,asalinas@construccionesindu.mx,VERIFIED,85,CUSTOM_SMTP,+527646126896,,DENUE,2026-09-06T14:49:28.020961+00:00
per_1fbe0257-65de-33dd-14d4-2921073d976f,Miguel Mendoza,Miguel,Mendoza,Socio Fundador,Founder,FOUNDER,EXECUTIVE,INDUSTRIAS NACIONAL S.A.P.I. DE C.V.,industriasnacional.mx,mx_c2adc058-581f-898e-92a4-bd4985271d3c,mmendoza@industriasnacional.mx,VERIFIED,85,CUSTOM_SMTP,+526820475135,,DENUE,2026-09-06T14:49:28.020961+00:00
per_68e68fce-95c4-6d66-cff3-65994cfd160e,Rodrigo Ruiz,Rodrigo,Ruiz,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,QUIMICA INTEGRAL S.A. DE C.V.,quimicaintegral.com,mx_3c0f0dbc-cdff-19a6-88ea-8d5a46d2048f,rruiz@quimicaintegral.com,VERIFIED,85,CUSTOM_SMTP,+527120682288,,DENUE,2026-09-06T14:49:28.020961+00:00
per_4036032c-2b9c-e439-08ef-8c0f05e8e1f4,Fernando González,Fernando,González,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,EQUIPOS Y SISTEMAS DEL BAJIO S. DE R.L. DE C.V.,equiposysistemasde.mx,mx_573b2c86-a1af-826d-fa77-b02992d375ee,fgonzález@equiposysistemasde.mx,VERIFIED,85,CUSTOM_SMTP,+528197634931,,DENUE,2026-09-06T14:49:28.020961+00:00
per_adb53808-ef20-8ed4-7d66-59d4335dd85f,Miguel Alarcón,Miguel,Alarcón,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,MANUFACTURA LATINOAMERICANA S.C.,manufacturalatinoa.com.mx,mx_fa8ee6be-65a6-bc25-a372-445fd76c3609,malarcón@manufacturalatinoa.com.mx,VERIFIED,85,CUSTOM_SMTP,+529252437384,,DENUE,2026-09-06T14:49:28.020961+00:00
per_c12a1c11-b603-00a3-9b58-02ffa7f9f4d6,Daniel Benítez,Daniel,Benítez,Socio Fundador,Founder,FOUNDER,EXECUTIVE,EQUIPOS Y SISTEMAS LATINOAMERICANA S.A. DE C.V.,equiposysistemasla.mx,mx_eb52ea56-e34c-a55b-af76-51b675a46e09,dbenítez@equiposysistemasla.mx,VERIFIED,85,CUSTOM_SMTP,+524779237225,,DENUE,2026-09-06T14:49:28.020961+00:00
per_e29a5bad-314a-4577-5557-82a6d8d95351,Javier Alarcón,Javier,Alarcón,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,EQUIPOS Y SISTEMAS INTEGRAL S.A.B. DE C.V.,equiposysistemasin.com,mx_d73901bf-f1e9-1b25-8036-196288724650,jalarcón@equiposysistemasin.com,VERIFIED,85,CUSTOM_SMTP,+529223357760,,DENUE,2026-09-06T14:49:28.020961+00:00
per_138b3db5-cc89-65c9-d75f-32fdae0bcf20,Sofia Garza,Sofia,Garza,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,PROVEEDORA NACIONAL S. DE R.L. DE C.V.,proveedoranacional.com,mx_f91ccb46-22d1-11b6-79b4-7926d2e43102,sgarza@proveedoranacional.com,VERIFIED,85,CUSTOM_SMTP,+528596390605,,DENUE,2026-09-06T14:49:28.020961+00:00
per_ed28930e-d07a-8271-cdf7-37b55a2c2064,Fernando Navarro,Fernando,Navarro,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,PROVEEDORA MODERNA S.A. DE C.V.,proveedoramoderna.com.mx,mx_c8e085b3-98c5-35a4-e15d-ed53102fba8f,fnavarro@proveedoramoderna.com.mx,VERIFIED,85,CUSTOM_SMTP,+526461627044,,DENUE,2026-09-06T14:49:28.020961+00:00
