id,clee,nom_estab,raz_soc,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,numero_ext,numero_int,nomb_asent,cod_postal,cve_ent,entidad,cve_mun,municipio,telefono,correoelec,sitio_web,latitud,longitud,fecha_alta,rfc,representante_legal,cargo_representante,correo_directo,telefono_directo
57,0146590000057,TECNOLOGIA INDUSTRIAL 49,TECNOLOGIA INDUSTRIAL 49 S. DE R.L. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,11 a 30 personas,Circuito,Lázaro Cárdenas,3503,Piso 10,San Rafael,01243,01,Aguascalientes,017,Aguascalientes,8967642135,contacto@tecnologiaindustri.com,https://www.tecnologiaindustri.com,22.703485,-101.888169,2024-01-15,TEI030410O3O,Miguel Mendoza,Director de Tecnología,mmendoza@tecnologiaindustri.com,+528998070131
58,1456160000058,FARMACEUTICA DEL PACIFICO,FARMACEUTICA DEL PACIFICO S.A.P.I. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",6 a 10 personas,Calzada,Morones Prieto,1639,,Polanco,14201,14,Jalisco,016,Tonalá,3377683369,contacto@farmaceuticadelpac.mx,https://www.farmaceuticadelpac.mx,17.746574,-98.104958,2024-01-15,FAD060613N6B,Jorge Villaseñor,Director de Finanzas,jvillaseñor@farmaceuticadelpac.mx,+523369133583
59,0223820000059,DISTRIBUIDORA ESTRATEGICA 80,DISTRIBUIDORA ESTRATEGICA 80 S.A. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,0 a 5 personas,Av.,Paseo Cuauhnáhuac,2271,,Parque Industrial CIVAC,02321,02,Baja California,018,Mexicali,7025081113,contacto@distribuidoraestra.com.mx,https://www.distribuidoraestra.com.mx,20.895172,-98.019167,2024-01-15,DIE120202Y2J,Guillermo Alarcón,Directora de Recursos Humanos,galarcón@distribuidoraestra.com.mx,+527096876048
60,3048410000060,GRUPO INDUSTRIAL DEL PACIFICO,GRUPO INDUSTRIAL DEL PACIFICO S.C.,4841,Transporte de carga general y logística multimodal,101 a 250 personas,Av.,Insurgentes Sur,601,,Parque Industrial CIVAC,30226,30,Veracruz,001,Córdoba,8052236626,contacto@grupoindustrialdel.mx,https://www.grupoindustrialdel.mx,23.124496,-104.474746,2024-01-15,GRD020901KGM,Sofia Garza,Director Comercial,sgarza@grupoindustrialdel.mx,+528034797470
61,1556160000061,METALURGICA MODERNA 95,METALURGICA MODERNA 95 S.A.S.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",11 a 30 personas,Paseo,Hidalgo,4305,,Parque Industrial,15372,15,Estado de México,002,Ecatepec,9913099375,contacto@metalurgicamoderna.mx,https://www.metalurgicamoderna.mx,22.17128,-97.512633,2024-01-15,MEM990610MAJ,Andrea Ruiz,Socio Fundador,aruiz@metalurgicamoderna.mx,+529919831245
62,3056160000062,TRANSPORTES NACIONAL,TRANSPORTES NACIONAL S.A.S.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",11 a 30 personas,Carretera,Juárez,4423,,Jardines del Bosque,30796,30,Veracruz,010,Córdoba,4626873042,contacto@transportesnaciona.com.mx,https://www.transportesnaciona.com.mx,24.62544,-100.681637,2024-01-15,TRN1004043C0,Gabriel García,Director Comercial,ggarcía@transportesnaciona.com.mx,+524650222004
63,2423820000063,TRANSPORTES NACIONAL,TRANSPORTES NACIONAL S. DE R.L. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,6 a 10 personas,Circuito,Constitución,896,,Santa María la Ribera,24346,24,San Luis Potosí,003,Matehuala,9997175640,contacto@transportesnaciona.com.mx,https://www.transportesnaciona.com.mx,17.95539,-96.49006,2024-01-15,TRN980625G2V,Rodrigo García,Socio Fundador,rgarcía@transportesnaciona.com.mx,+529921736252
64,2832540000064,METALURGICA CENTRAL,METALURGICA CENTRAL S.A.S.,3254,Fabricación de productos farmacéuticos y medicamentos,0 a 5 personas,Boulevard,Universidad,3024,Piso 1,Parque Industrial FINSA,28757,28,Tamaulipas,011,Matamoros,8915270136,contacto@metalurgicacentral.com,https://www.metalurgicacentral.com,20.588801,-99.122913,2024-01-15,MEC110418DZF,David Navarro,Director General,dnavarro@metalurgicacentral.com,+528956321056
65,0548410000065,TECNOLOGIA EMPRESARIAL,TECNOLOGIA EMPRESARIAL S.C.,4841,Transporte de carga general y logística multimodal,0 a 5 personas,Av.,Adolfo López Mateos,1108,Piso 10,Jardines del Bosque,05391,05,Coahuila,006,Torreón,8246541086,contacto@tecnologiaempresar.com,https://www.tecnologiaempresar.com,19.180859,-95.679895,2024-01-15,TEE950317L5R,Hector Dominguez,Director Comercial,hdominguez@tecnologiaempresar.com,+528268006594
66,2146620000066,PROVEEDORA MEXICANA,PROVEEDORA MEXICANA S.C.,4662,Comercio al por mayor de artículos de ferretería y herramientas,101 a 250 personas,Circuito,Constitución,1455,Piso 14,Jardines del Bosque,21298,21,Puebla,015,Tehuacán,6350133989,contacto@proveedoramexicana.com,https://www.proveedoramexicana.com,16.456022,-99.276328,2024-01-15,PRM970213Q9S,Sofia Castro,Director de Operaciones,scastro@proveedoramexicana.com,+526377968090
67,1146590000067,SOLUCIONES DEL PACIFICO,SOLUCIONES DEL PACIFICO S.A.P.I. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,251 y más personas,Calzada,Industria Militar,1705,Piso 1,Roma Norte,11659,11,Guanajuato,015,Silao,8687239762,contacto@solucionesdelpacif.mx,https://www.solucionesdelpacif.mx,22.290899,-95.275388,2024-01-15,SOD161001BH8,Guillermo Hernández,Director de Operaciones,ghernández@solucionesdelpacif.mx,+528630137850
68,2133630000068,COMERCIALIZADORA AVANZADA,COMERCIALIZADORA AVANZADA S.A.B. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,51 a 100 personas,Circuito,Félix U. Gómez,1568,,Industrial Vallejo,21419,21,Puebla,007,San Andrés Cholula,4480712558,contacto@comercializadoraav.com,https://www.comercializadoraav.com,24.58591,-99.46308,2024-01-15,COA150515U1F,Claudia Ruiz,Socio Fundador,cruiz@comercializadoraav.com,+524425001059
69,0846620000069,PROVEEDORA DEL BAJIO 76,PROVEEDORA DEL BAJIO 76 S.A. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,0 a 5 personas,Calzada,Constitución,1481,Piso 14,Industrial Vallejo,08568,08,Chihuahua,006,Chihuahua,9487537731,contacto@proveedoradelbajio.mx,https://www.proveedoradelbajio.mx,20.338788,-95.235066,2024-01-15,PRD950920OXE,David Castro,Directora de Recursos Humanos,dcastro@proveedoradelbajio.mx,+529493730742
70,1946620000070,INNOVACION DEL CENTRO,INNOVACION DEL CENTRO S.C.,4662,Comercio al por mayor de artículos de ferretería y herramientas,11 a 30 personas,Paseo,Manuel Ávila Camacho,4415,Piso 14,Parque Industrial Benito Juárez,19624,19,Nuevo León,007,San Pedro Garza García,8129302079,contacto@innovaciondelcentr.mx,https://www.innovaciondelcentr.mx,20.994372,-102.944648,2024-01-15,IND1407222WA,Hector Hernández,Socio Fundador,hhernández@innovaciondelcentr.mx,+528132423729
71,0554150000071,GRUPO INDUSTRIAL INTEGRAL,GRUPO INDUSTRIAL INTEGRAL S.A. DE C.V.,5415,Desarrollo de software y servicios de tecnología de información,51 a 100 personas,Circuito,Industria Militar,2198,Piso 15,Del Valle,05593,05,Coahuila,020,Ramos Arizpe,7117725286,contacto@grupoindustrialint.com.mx,https://www.grupoindustrialint.com.mx,19.188538,-103.185173,2024-01-15,GRI001026T73,Sofia Mendoza,Director Comercial,smendoza@grupoindustrialint.com.mx,+527176640265
72,2632540000072,CONSTRUCCIONES MODERNA,CONSTRUCCIONES MODERNA S.A.S.,3254,Fabricación de productos farmacéuticos y medicamentos,11 a 30 personas,Av.,Universidad,2977,,Centro,26477,26,Sonora,012,Guaymas,8195787530,contacto@construccionesmode.com,https://www.construccionesmode.com,23.52383,-96.403017,2024-01-15,COM0204170GX,Sofia Garza,Director de Operaciones,sgarza@construccionesmode.com,+528176791218
73,0548410000073,SOLUCIONES DEL NORTE,SOLUCIONES DEL NORTE S.A.B. DE C.V.,4841,Transporte de carga general y logística multimodal,51 a 100 personas,Calzada,Manuel Ávila Camacho,1712,,Parque Industrial FINSA,05499,05,Coahuila,005,Monclova,7163428375,contacto@solucionesdelnorte.com.mx,https://www.solucionesdelnorte.com.mx,20.867449,-103.164261,2024-01-15,SOD111214RP2,Andrea Hernández,Director de Operaciones,ahernández@solucionesdelnorte.com.mx,+527164578274
74,3048410000074,CONSULTORES DEL BAJIO,CONSULTORES DEL BAJIO S.A.B. DE C.V.,4841,Transporte de carga general y logística multimodal,251 y más personas,Paseo,Revolución,360,,Parque Industrial Benito Juárez,30845,30,Veracruz,004,Coatzacoalcos,5170460615,contacto@consultoresdelbaji.com.mx,https://www.consultoresdelbaji.com.mx,19.379717,-104.000684,2024-01-15,COD991005R6Y,Mariana Mendoza,Director General,mmendoza@consultoresdelbaji.com.mx,+525168771456
75,2233630000075,ALIMENTOS Y BEBIDAS AVANZADA,ALIMENTOS Y BEBIDAS AVANZADA S.A.S.,3363,Fabricación de equipo de transporte y autopartes,101 a 250 personas,Av.,Revolución,279,,Jardines del Bosque,22795,22,Querétaro,003,Corregidora,8557258987,contacto@alimentosybebidasa.com.mx,https://www.alimentosybebidasa.com.mx,22.257473,-99.91565,2024-01-15,ALA100525ZVZ,Fernando Treviño,Director de Operaciones,ftreviño@alimentosybebidasa.com.mx,+528553838138
76,0533630000076,MANUFACTURA DEL BAJIO,MANUFACTURA DEL BAJIO S.C.,3363,Fabricación de equipo de transporte y autopartes,6 a 10 personas,Paseo,Hidalgo,701,Piso 9,Santa María la Ribera,05413,05,Coahuila,013,Saltillo,6283153237,contacto@manufacturadelbaji.com.mx,https://www.manufacturadelbaji.com.mx,18.711217,-98.572991,2024-01-15,MAD990921M07,Hector Treviño,Directora de Recursos Humanos,htreviño@manufacturadelbaji.com.mx,+526227134625
77,0248410000077,DESARROLLOS DEL NORTE 95,DESARROLLOS DEL NORTE 95 S.A.P.I. DE C.V.,4841,Transporte de carga general y logística multimodal,31 a 50 personas,Paseo,Cuauhtémoc,1428,,Parque Industrial CIVAC,02300,02,Baja California,019,Tecate,6082438497,contacto@desarrollosdelnort.mx,https://www.desarrollosdelnort.mx,21.049012,-95.612778,2024-01-15,DED090308U8J,Adriana Villaseñor,Directora de Recursos Humanos,avillaseñor@desarrollosdelnort.mx,+526067663289
78,2132610000078,METALURGICA INDUSTRIAL,METALURGICA INDUSTRIAL S.A. DE C.V.,3261,Fabricación de productos de plástico y polímeros para empaque,101 a 250 personas,Calle,Lázaro Cárdenas,1350,Piso 8,Jardines del Bosque,21980,21,Puebla,010,Puebla,7716009881,contacto@metalurgicaindustr.mx,https://www.metalurgicaindustr.mx,24.419582,-104.157773,2024-01-15,MEI191012WLB,Adriana Martínez,Director Comercial,amartínez@metalurgicaindustr.mx,+527767298118
79,2623820000079,ALIMENTOS Y BEBIDAS DEL PACIFICO,ALIMENTOS Y BEBIDAS DEL PACIFICO S.A. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,0 a 5 personas,Calle,Hidalgo,2651,,Polanco,26939,26,Sonora,006,Ciudad Obregón,4638757798,contacto@alimentosybebidasd.com.mx,https://www.alimentosybebidasd.com.mx,19.800323,-96.767498,2024-01-15,ALD050218DZZ,Miguel Hernández,Director de Operaciones,mhernández@alimentosybebidasd.com.mx,+524628949334
80,2154160000080,ALIMENTOS Y BEBIDAS DEL NORTE,ALIMENTOS Y BEBIDAS DEL NORTE S. DE R.L. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,11 a 30 personas,Calle,Cuauhtémoc,2173,Piso 3,Parque Industrial,21472,21,Puebla,011,Puebla,9797934392,contacto@alimentosybebidasd.com,https://www.alimentosybebidasd.com,22.926713,-102.668646,2024-01-15,ALD220916FB6,Jorge Villaseñor,Director de Operaciones,jvillaseñor@alimentosybebidasd.com,+529737084583
81,2123820000081,EQUIPOS Y SISTEMAS DEL BAJIO,EQUIPOS Y SISTEMAS DEL BAJIO S.A. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,251 y más personas,Boulevard,Benito Juárez,3603,Piso 11,Roma Norte,21274,21,Puebla,002,Puebla,7920234547,contacto@equiposysistemasde.com,https://www.equiposysistemasde.com,18.539895,-103.145697,2024-01-15,EQD091112UGY,Andrea Hernández,Director de Finanzas,ahernández@equiposysistemasde.com,+527951976959
82,1754150000082,TRANSPORTES DEL CENTRO,TRANSPORTES DEL CENTRO S.A.B. DE C.V.,5415,Desarrollo de software y servicios de tecnología de información,11 a 30 personas,Carretera,Manuel Ávila Camacho,4446,,Parque Industrial Benito Juárez,17574,17,Morelos,004,Temixco,5186800340,contacto@transportesdelcent.mx,https://www.transportesdelcent.mx,20.802402,-95.567811,2024-01-15,TRD200512IV0,Rodrigo Villaseñor,Director de Finanzas,rvillaseñor@transportesdelcent.mx,+525195403481
83,2854160000083,EMPAQUES DE LAS AMERICAS 85,EMPAQUES DE LAS AMERICAS 85 S.A. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,31 a 50 personas,Carretera,Patriotismo,1248,Piso 10,Del Valle,28119,28,Tamaulipas,013,Tampico,5173354907,contacto@empaquesdelasameri.mx,https://www.empaquesdelasameri.mx,19.916155,-99.763037,2024-01-15,EMD140812MPY,Rodrigo Navarro,Director de Finanzas,rnavarro@empaquesdelasameri.mx,+525167531000
84,2433230000084,TECNOLOGIA DEL PACIFICO 68,TECNOLOGIA DEL PACIFICO 68 S.A.B. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,0 a 5 personas,Paseo,Manuel Ávila Camacho,2510,,Santa María la Ribera,24208,24,San Luis Potosí,002,Soledad de Graciano Sánchez,9660236452,contacto@tecnologiadelpacif.com.mx,https://www.tecnologiadelpacif.com.mx,16.394535,-97.173642,2024-01-15,TED121009GU8,Daniel Hernández,Director de Operaciones,dhernández@tecnologiadelpacif.com.mx,+529677063043
85,1146620000085,ENERGIA DEL CENTRO,ENERGIA DEL CENTRO S.A.B. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,0 a 5 personas,Paseo,Félix U. Gómez,2845,,Industrial Vallejo,11544,11,Guanajuato,015,Silao,6099189702,contacto@energiadelcentro7.com.mx,https://www.energiadelcentro7.com.mx,20.453352,-104.598265,2024-01-15,END090325C2T,Mariana Villaseñor,Director General,mvillaseñor@energiadelcentro7.com.mx,+526023290715
86,0532610000086,CONSTRUCCIONES AVANZADA 82,CONSTRUCCIONES AVANZADA 82 S.A.B. DE C.V.,3261,Fabricación de productos de plástico y polímeros para empaque,251 y más personas,Av.,Adolfo López Mateos,4032,,Jardines del Bosque,05128,05,Coahuila,017,Monclova,5018926179,contacto@construccionesavan.mx,https://www.construccionesavan.mx,19.709215,-101.782675,2024-01-15,COA170911KGV,Patricia García,Socio Fundador,pgarcía@construccionesavan.mx,+525093832503
87,2632510000087,IMPORTADORA EMPRESARIAL,IMPORTADORA EMPRESARIAL S.C.,3251,Fabricación de productos químicos básicos y resinas sintéticas,251 y más personas,Calle,Industria Militar,98,,Del Valle,26327,26,Sonora,002,Nogales,9912468099,contacto@importadoraempresa.mx,https://www.importadoraempresa.mx,17.393468,-101.490082,2024-01-15,IME220121F26,Luis Treviño,Director General,ltreviño@importadoraempresa.mx,+529944902996
88,2432540000088,DESARROLLOS EMPRESARIAL,DESARROLLOS EMPRESARIAL S.A.P.I. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,51 a 100 personas,Calle,Paseo Cuauhnáhuac,2213,,San Jerónimo,24644,24,San Luis Potosí,014,San Luis Potosí,7568339476,contacto@desarrollosempresa.com,https://www.desarrollosempresa.com,22.866232,-105.073604,2024-01-15,DEE07122000S,Luis Martínez,Director de Operaciones,lmartínez@desarrollosempresa.com,+527549548080
89,3033630000089,EQUIPOS Y SISTEMAS DEL PACIFICO,EQUIPOS Y SISTEMAS DEL PACIFICO S.A.P.I. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,11 a 30 personas,Boulevard,Paseo Cuauhnáhuac,3373,,Parque Industrial FINSA,30274,30,Veracruz,019,Veracruz,6271571950,contacto@equiposysistemasde.com,https://www.equiposysistemasde.com,16.708214,-99.635478,2024-01-15,EQD0504055DP,Hector Valenzuela,Director de Operaciones,hvalenzuela@equiposysistemasde.com,+526274768520
90,1933230000090,EMPAQUES DINAMICA,EMPAQUES DINAMICA S.A.P.I. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,0 a 5 personas,Calle,Hidalgo,2829,Piso 7,Polanco,19415,19,Nuevo León,003,Monterrey,8133799012,contacto@empaquesdinamica.mx,https://www.empaquesdinamica.mx,15.685926,-99.251183,2024-01-15,EMD00052165Y,Claudia Salinas,Director General,csalinas@empaquesdinamica.mx,+528186898865
91,0532610000091,PLASTICOS DE LAS AMERICAS,PLASTICOS DE LAS AMERICAS S.C.,3261,Fabricación de productos de plástico y polímeros para empaque,251 y más personas,Calle,Félix U. Gómez,4088,,Roma Norte,05324,05,Coahuila,010,Monclova,5415040883,contacto@plasticosdelasamer.com,https://www.plasticosdelasamer.com,23.815024,-100.566121,2024-01-15,PLD190626NMW,Mariana Alarcón,Socio Fundador,malarcón@plasticosdelasamer.com,+525418014381
92,3146590000092,COMERCIALIZADORA DE LAS AMERICAS,COMERCIALIZADORA DE LAS AMERICAS S.A. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,251 y más personas,Circuito,Universidad,1113,,Roma Norte,31373,31,Yucatán,010,Valladolid,8036435433,contacto@comercializadorade.com.mx,https://www.comercializadorade.com.mx,19.132955,-104.749378,2024-01-15,COD190517V30,Luis Mendoza,Directora de Recursos Humanos,lmendoza@comercializadorade.com.mx,+528045644127
93,0132540000093,METALURGICA MODERNA,METALURGICA MODERNA S.C.,3254,Fabricación de productos farmacéuticos y medicamentos,0 a 5 personas,Calle,Juárez,1487,,Santa Fe,01985,01,Aguascalientes,014,Calvillo,7496764982,contacto@metalurgicamoderna.com.mx,https://www.metalurgicamoderna.com.mx,18.248371,-104.439926,2024-01-15,MEM9708120LW,Alejandro Castro,Directora de Recursos Humanos,acastro@metalurgicamoderna.com.mx,+527486586238
94,2133630000094,EQUIPOS Y SISTEMAS MEXICANA,EQUIPOS Y SISTEMAS MEXICANA S.A.B. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,0 a 5 personas,Calzada,Benito Juárez,1983,,Parque Industrial,21773,21,Puebla,013,San Andrés Cholula,6164044226,contacto@equiposysistemasme.mx,https://www.equiposysistemasme.mx,20.684445,-99.986919,2024-01-15,EQM070602DVY,Luis Martínez,Director de Operaciones,lmartínez@equiposysistemasme.mx,+526146296287
95,3132540000095,EMPAQUES AVANZADA,EMPAQUES AVANZADA S.A.B. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,51 a 100 personas,Paseo,Benito Juárez,2325,Piso 13,Parque Industrial FINSA,31926,31,Yucatán,020,Kanasín,5461266012,contacto@empaquesavanzada29.com.mx,https://www.empaquesavanzada29.com.mx,19.653682,-103.371546,2024-01-15,EMA030120ML4,David Dominguez,Directora de Recursos Humanos,ddominguez@empaquesavanzada29.com.mx,+525440257305
96,1446590000096,GRUPO INDUSTRIAL EMPRESARIAL,GRUPO INDUSTRIAL EMPRESARIAL S.C.,4659,Comercio al por mayor de maquinaria y equipo industrial,11 a 30 personas,Boulevard,Félix U. Gómez,4298,,Centro,14202,14,Jalisco,015,Tlajomulco de Zúñiga,3395332401,contacto@grupoindustrialemp.mx,https://www.grupoindustrialemp.mx,15.743754,-103.281163,2024-01-15,GRE0006286P5,Andrea Dominguez,Directora de Recursos Humanos,adominguez@grupoindustrialemp.mx,+523353217172
97,3033630000097,INDUSTRIAS DEL BAJIO,INDUSTRIAS DEL BAJIO S.A.B. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,11 a 30 personas,Av.,Reforma,4106,,Parque Industrial FINSA,30187,30,Veracruz,010,Xalapa,6445191813,contacto@industriasdelbajio.com.mx,https://www.industriasdelbajio.com.mx,16.292923,-97.780466,2024-01-15,IND200112TWO,Luis Martínez,Directora de Recursos Humanos,lmartínez@industriasdelbajio.com.mx,+526425084637
98,3154150000098,FARMACEUTICA AVANZADA,FARMACEUTICA AVANZADA S.A. DE C.V.,5415,Desarrollo de software y servicios de tecnología de información,11 a 30 personas,Boulevard,Juárez,1541,,Roma Norte,31197,31,Yucatán,005,Kanasín,5354421632,contacto@farmaceuticaavanza.com,https://www.farmaceuticaavanza.com,23.857143,-102.941578,2024-01-15,FAA101019JL6,Rodrigo Valenzuela,Directora de Recursos Humanos,rvalenzuela@farmaceuticaavanza.com,+525354624953
99,1733230000099,ENERGIA NACIONAL,ENERGIA NACIONAL S.A.S.,3323,Fabricación de estructuras metálicas y pailería industrial,11 a 30 personas,Calle,Cuauhtémoc,723,,Santa María la Ribera,17810,17,Morelos,002,Jiutepec,4291920268,contacto@energianacional73.com.mx,https://www.energianacional73.com.mx,23.223895,-101.33805,2024-01-15,ENN050102CCY,Claudia Morales,Directora de Recursos Humanos,cmorales@energianacional73.com.mx,+524238605734
100,2132510000100,COMERCIALIZADORA GLOBAL,COMERCIALIZADORA GLOBAL S.A. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,11 a 30 personas,Paseo,Hidalgo,1021,Piso 8,Centro,21363,21,Puebla,006,San Andrés Cholula,9544305698,contacto@comercializadoragl.mx,https://www.comercializadoragl.mx,24.245657,-101.251164,2024-01-15,COG080207X2Q,Guillermo Navarro,Director General,gnavarro@comercializadoragl.mx,+529565177597
